H2_P(6)    1001.906    -0.576	2.647e-04     00    00    Abgrall1993
H2_R(1)    1002.449  	1.262	1.823e-02     00    00    Abgrall1993
H2_P(1)    1003.294  	0.929	8.466e-03     00    00    Abgrall1993
H2_R(5)    1003.426  	1.219	1.650e-02     00    00    Abgrall1993
H2_R(2)    1003.982  	1.222	1.662e-02     00    00    Abgrall1993
H2_R(7)    1004.194  	1.235	1.712e-02     00    00    Abgrall1993
H2_P(2)    1005.390  	0.998	9.911e-03     00    00    Abgrall1993
H2_P(5)    1006.340  	0.939	8.632e-03     00    00    Abgrall1993
H2_R(3)    1006.411  	1.199	1.572e-02     00    00    Abgrall1993
H2_P(7)    1007.985  	0.576	3.739e-03     00    00    Abgrall1993
H2_P(3)    1008.383  	1.022	1.043e-02     00    00    Abgrall1993
H2_R(6)    1008.425  	1.219	1.641e-02     00    00    Abgrall1993
H2_R(1)    1008.498  	1.316	2.052e-02     00    00    Abgrall1993
H2_R(0)    1008.552  	1.647	4.395e-02     00    00    Abgrall1993
H2_R(2)    1009.024  	1.198	1.565e-02     00    00    Abgrall1993
H2_R(4)    1009.715  	1.154	1.411e-02     00    00    Abgrall1993
H2_Q(1)    1009.771  	1.381	2.380e-02     00    00    Abgrall1993
H2_R(3)    1010.129  	1.144	1.380e-02     00    00    Abgrall1993
H2_Q(2)    1010.938  	1.381	2.381e-02     00    00    Abgrall1993
H2_R(4)    1011.812  	1.150	1.395e-02     00    00    Abgrall1993
H2_P(6)    1011.866  	0.942	8.645e-03     00    00    Abgrall1993
H2_P(2)    1012.169  	0.746	5.510e-03     00    00    Abgrall1993
H2_P(4)    1012.259  	1.037	1.075e-02     00    00    Abgrall1993
H2_Q(3)    1012.680  	1.383	2.383e-02     00    00    Abgrall1993
H2_R(0)    1012.810  	1.478	2.970e-02     00    00    Abgrall1993
H2_R(1)    1013.435  	1.318	2.050e-02     00    00    Abgrall1993
H2_R(5)    1013.706  	0.079	1.184e-03     00    00    Abgrall1993
H2_R(5)    1014.238  	1.422	2.606e-02     00    00    Abgrall1993
H2_R(7)    1014.249  	1.214	1.615e-02     00    00    Abgrall1993
H2_P(1)    1014.326  	0.960	8.982e-03     00    00    Abgrall1993
H2_P(3)    1014.504  	0.924	8.278e-03     00    00    Abgrall1993
H2_R(2)    1014.974  	1.284	1.894e-02     00    00    Abgrall1993
H2_Q(4)    1014.982  	1.384	2.386e-02     00    00    Abgrall1993
H2_P(2)    1016.458  	1.017	1.023e-02     00    00    Abgrall1993
H2_P(5)    1017.001  	1.057	1.122e-02     00    00    Abgrall1993
H2_P(4)    1017.385  	1.005	9.946e-03     00    00    Abgrall1993
H2_R(3)    1017.422  	1.272	1.838e-02     00    00    Abgrall1993
H2_Q(5)    1017.831  	1.386	2.389e-02     00    00    Abgrall1993
H2_P(7)    1018.214  	0.950	8.757e-03     00    00    Abgrall1993
H2_R(6)    1019.013  	1.320	2.050e-02     00    00    Abgrall1993
H2_P(3)    1019.500  	1.029	1.048e-02     00    00    Abgrall1993
H2_R(4)    1020.764  	1.268	1.814e-02     00    00    Abgrall1993
H2_P(5)    1020.798  	1.044	1.085e-02     00    00    Abgrall1993
H2_P(6)    1022.580  	1.109	1.256e-02     00    00    Abgrall1993
H2_P(4)    1023.434  	1.031	1.049e-02     00    00    Abgrall1993
H2_R(0)    1024.372  	1.468	2.871e-02     00    00    Abgrall1993
H2_R(7)    1024.986  	1.303	1.958e-02     00    00    Abgrall1993
H2_R(5)    1024.987  	1.266	1.801e-02     00    00    Abgrall1993
H2_R(1)    1024.986  	1.303	1.958e-02     00    00    Abgrall1993
H2_P(1)    1025.352  	0.966	9.012e-03     00    00    Abgrall1993
H2_R(2)    1026.526  	1.266	1.797e-02     00    00    Abgrall1993
H2_P(2)    1028.246  	1.032	1.047e-02     00    00    Abgrall1993
H2_P(5)    1028.246  	1.032	1.047e-02     00    00    Abgrall1993
H2_P(7)    1028.801  	1.379	2.324e-02     00    00    Abgrall1993
H2_R(3)    1028.985  	1.253	1.739e-02     00    00    Abgrall1993
H2_R(6)    1030.071  	1.266	1.793e-02     00    00    Abgrall1993
H2_P(3)    1031.191  	1.059	1.111e-02     00    00    Abgrall1993
H2_R(4)    1032.349  	1.247	1.712e-02     00    00    Abgrall1993
H2_P(6)    1033.914  	1.034	1.046e-02     00    00    Abgrall1993
H2_P(4)    1035.181  	1.067	1.127e-02     00    00    Abgrall1993
H2_R(7)    1036.000  	1.268	1.788e-02     00    00    Abgrall1993
H2_R(0)    1036.545  	1.444	2.684e-02     00    00    Abgrall1993
H2_R(5)    1036.604  	1.245	1.697e-02     00    00    Abgrall1993
H2_R(1)    1037.149  	1.274	1.813e-02     00    00    Abgrall1993
H2_P(1)    1038.157  	0.954	8.661e-03     00    00    Abgrall1993
H2_R(2)    1038.689  	1.234	1.650e-02     00    00    Abgrall1993
H2_P(5)    1040.058  	1.070	1.130e-02     00    00    Abgrall1993
H2_P(2)    1040.366  	1.027	1.022e-02     00    00    Abgrall1993
H2_P(7)    1040.422  	1.038	1.049e-02     00    00    Abgrall1993
H2_R(3)    1041.158  	1.218	1.585e-02     00    00    Abgrall1993
H2_R(6)    1041.729  	1.244	1.685e-02     00    00    Abgrall1993
H2_P(3)    1043.502  	1.051	1.077e-02     00    00    Abgrall1993
H2_R(4)    1044.542  	1.209	1.548e-02     00    00    Abgrall1993
H2_P(6)    1045.801  	1.073	1.131e-02     00    00    Abgrall1993
H2_P(4)    1047.550  	1.061	1.099e-02     00    00    Abgrall1993
H2_R(7)    1047.711  	1.244	1.673e-02     00    00    Abgrall1993
H2_R(5)    1048.829  	1.203	1.523e-02     00    00    Abgrall1993
H2_R(0)    1049.367  	1.386	2.319e-02     00    00    Abgrall1993
H2_R(1)    1049.960  	1.213	1.555e-02     00    00    Abgrall1993
H2_P(1)    1051.033  	0.903	7.602e-03     00    00    Abgrall1993
H2_R(2)    1051.498  	1.169	1.403e-02     00    00    Abgrall1993
H2_P(7)    1052.393  	1.076	1.131e-02     00    00    Abgrall1993
H2_P(5)    1052.496  	1.067	1.108e-02     00    00    Abgrall1993
H2_P(2)    1053.284  	0.978	9.021e-03     00    00    Abgrall1993
H2_R(3)    1053.976  	1.149	1.336e-02     00    00    Abgrall1993
H2_R(6)    1053.996  	1.199	1.500e-02     00    00    Abgrall1993
H2_P(3)    1056.472  	1.004	9.556e-03     00    00    Abgrall1993
H2_R(4)    1057.380  	1.136	1.294e-02     00    00    Abgrall1993
H2_P(6)    1058.316  	1.070	1.111e-02     00    00    Abgrall1993
H2_R(7)    1060.031  	1.195	1.478e-02     00    00    Abgrall1993
H2_P(4)    1060.581  	1.017	9.794e-03     00    00    Abgrall1993
H2_R(5)    1061.697  	1.127	1.261e-02     00    00    Abgrall1993
H2_R(0)    1062.882  	1.279	1.790e-02     00    00    Abgrall1993
H2_R(1)    1063.460  	1.102	1.190e-02     00    00    Abgrall1993
H2_P(1)    1064.606  	0.801	5.941e-03     00    00    Abgrall1993
H2_R(2)    1064.994  	1.055	1.065e-02     00    00    Abgrall1993
H2_P(7)    1064.996  	1.073	1.112e-02     00    00    Abgrall1993
H2_P(5)    1065.596  	1.023	9.900e-03     00    00    Abgrall1993
H2_P(2)    1066.900  	0.879	7.089e-03     00    00    Abgrall1993
H2_R(6)    1066.905  	1.118	1.230e-02     00    00    Abgrall1993
H2_R(3)    1067.479  	1.030	1.004e-02     00    00    Abgrall1993
H2_P(3)    1070.141  	0.907	7.537e-03     00    00    Abgrall1993
H2_R(4)    1070.900  	1.013	9.626e-03     00    00    Abgrall1993
H2_P(6)    1071.497  	1.027	9.939e-03     00    00    Abgrall1993
H2_R(7)    1072.992  	1.110	1.200e-02     00    00    Abgrall1993
H2_P(4)    1074.312  	0.920	7.744e-03     00    00    Abgrall1993
H2_R(5)    1075.245  	0.999	9.279e-03     00    00    Abgrall1993
H2_R(0)    1076.992  	1.091	1.144e-02     00    00    Abgrall1993
H2_R(1)    1077.700  	0.919	7.693e-03     00    00    Abgrall1993
H2_P(7)    1078.266  	1.030	9.942e-03     00    00    Abgrall1993
H2_P(1)    1078.927  	0.626	3.921e-03     00    00    Abgrall1993
H2_R(2)    1079.226  	0.867	6.818e-03     00    00    Abgrall1993
H2_P(5)    1079.400  	0.927	7.835e-03     00    00    Abgrall1993
H2_R(6)    1080.492  	0.986	8.955e-03     00    00    Abgrall1993
H2_P(2)    1081.267  	0.706	4.699e-03     00    00    Abgrall1993
H2_R(3)    1081.713  	0.838	6.363e-03     00    00    Abgrall1993
H2_P(3)    1084.562  	0.735	5.008e-03     00    00    Abgrall1993
H2_R(4)    1085.146  	0.816	6.029e-03     00    00    Abgrall1993
H2_P(6)    1085.382  	0.931	7.859e-03     00    00    Abgrall1993
H2_R(7)    1086.630  	0.972	8.629e-03     00    00    Abgrall1993
H2_P(4)    1088.796  	0.749	5.151e-03     00    00    Abgrall1993
H2_R(5)    1089.515  	0.796	5.740e-03     00    00    Abgrall1993
H2_R(0)    1092.195  	0.801	5.784e-03     00    00    Abgrall1993
H2_P(7)    1092.243  	0.933	7.843e-03     00    00    Abgrall1993
H2_R(1)    1092.732  	0.616	3.780e-03     00    00    Abgrall1993
H2_P(5)    1093.956  	0.756	5.207e-03     00    00    Abgrall1993
H2_P(1)    1094.052  	0.333	1.968e-03     00    00    Abgrall1993
H2_R(2)    1094.244  	0.559	3.312e-03     00    00    Abgrall1993
H2_R(6)    1094.797  	0.777	5.463e-03     00    00    Abgrall1993
H2_P(2)    1096.438  	0.414	2.366e-03     00    00    Abgrall1993
H2_R(3)    1096.725  	0.525	3.053e-03     00    00    Abgrall1993
H2_P(3)    1099.787  	0.444	2.526e-03     00    00    Abgrall1993
H2_P(6)    1100.019  	0.758	5.210e-03     00    00    Abgrall1993
H2_R(4)    1100.164  	0.497	2.854e-03     00    00    Abgrall1993
H2_R(7)    1100.982  	0.757	5.188e-03     00    00    Abgrall1993
H2_P(4)    1104.083  	0.457	2.594e-03     00    00    Abgrall1993
H2_R(5)    1104.083  	0.457	2.594e-03     00    00    Abgrall1993
H2_P(7)    1106.971  	0.758	5.174e-03     00    00    Abgrall1993
H2_R(0)    1108.127  	0.266	1.665e-03     00    00    Abgrall1993
H2_R(1)    1108.633  	0.077	1.077e-03     00    00    Abgrall1993
H2_P(5)    1109.313  	0.462	2.614e-03     00    00    Abgrall1993
H2_R(6)    1109.859  	0.444	2.506e-03     00    00    Abgrall1993
H2_P(1)    1110.063    -0.196	5.739e-04     00    00    Abgrall1993
H2_R(2)    1110.120  	0.015	9.322e-04     00    00    Abgrall1993
H2_P(2)    1112.495    -0.114	6.915e-04     00    00    Abgrall1993
H2_R(3)    1112.583    -0.026	8.468e-04     00    00    Abgrall1993
H2_P(6)    1115.454  	0.463	2.603e-03     00    00    Abgrall1993
H2_P(3)    1115.895    -0.084	7.381e-04     00    00    Abgrall1993
H2_R(4)    1116.013    -0.061	7.780e-04     00    00    Abgrall1993
H2_R(7)    1116.084  	0.416	2.337e-03     00    00    Abgrall1993
H2_P(4)    1120.248    -0.072	7.560e-04     00    00    Abgrall1993
H2_R(5)    1120.399    -0.096	7.157e-04     00    00    Abgrall1993
H2_P(7)    1122.493  	0.460	2.567e-03     00    00    Abgrall1993
H2_P(5)    1125.540    -0.069	7.577e-04     00    00    Abgrall1993
H2_R(6)    1125.723    -0.131	6.563e-04     00    00    Abgrall1993
H2_P(6)    1131.750    -0.072	7.479e-04     00    00    Abgrall1993
H2_R(7)    1131.974    -0.169	5.992e-04     00    00    Abgrall1993
H2_P(7)    1138.867    -0.080	7.297e-04     00    00    Abgrall1993
